74029,AFT TAMPINES IND AVE 4,TAMPINES RD,1.37007052333,103.922889947,
16131,OPP KENT RIDGE TER,CLEMENTI RD,1.29487639089,103.76935201,
59441,NAVAL BASE PR SCH,YISHUN AVE 4,1.41588388901,103.839483333,
06011,OPP OUTRAM PK STN,OUTRAM RD,1.28165999997,103.838013889,
65199,AFT PUNGGOL RD,TPE,1.39591721161,103.905427368,
78211,BLK 204,PASIR RIS ST 21,1.3679025594,103.962436752,
67411,OPP SENGKANG GENERAL HOSP,SENGKANG EAST RD,1.39495624397,103.894368338,
77009,PASIR RIS INT,PASIR RIS DR 3,1.37372240212,103.950212431,
65191,BEF PUNGGOL RD,TPE,1.39527356922,103.9054,
75239,TEMASEK POLY,TAMPINES AVE 1,1.34675259898,103.932576558,
43449,BLK 258,BT BATOK EAST AVE 2,1.3515037757,103.759051697,
96189,BLK 166,SIMEI RD,1.34529780332,103.957936222,
97121,BEF OLD TAMPINES RD,NEW LOYANG LINK,1.36480128196,103.96765175,
43339,BLK 148,BT BATOK ST 11,1.34907250003,103.74377834,
02061,THE ESPLANADE,RAFFLES AVE,1.2899638889,103.856403889,
43441,OPP BLK 258,BT BATOK EAST AVE 2,1.35173000551,103.758972891,
96181,BLK 151,SIMEI RD,1.34563053685,103.957705288,
66419,BLK 330,S'GOON AVE 3,1.35021638902,103.869309444,
46979,OPP BLK 507,WOODLANDS AVE 1,1.43130555598,103.790654444,
43331,OPP BT BATOK PRESBY CH,BT BATOK ST 11,1.34893916701,103.743234444,
27129,OPP NANYANG AVE,JLN BAHAR,1.35733217247,103.69516042,
93119,AFT ELITE PK AVE,SIGLAP RD,1.31431984917,103.922982213,
82099,CDAC BLDG,TG KATONG RD,1.31299461549,103.894271848,
55311,OPP YIO CHU KANG STADIUM,ANG MO KIO AVE 9,1.38430357836,103.846839666,
24611,BEF MARINTEKNIK,TUAS RD,1.31085562936,103.652540566,
27121,BEF NANYANG AVE,JLN BAHAR,1.35682305601,103.695212778,
93111,BEF ELITE PK AVE,SIGLAP RD,1.31451280259,103.922781739,
16009,KENT RIDGE TER,CLEMENTI RD,1.29425341056,103.769883232,
82091,AFT QUEEN OF PEACE CH,TG KATONG RD,1.31264667097,103.894110506,
25631,CONTAINER CONNECTIONS,TUAS STH AVE 7,1.290329,103.631397,
24619,OPP MARINTEKNIK,TUAS RD,1.31113971951,103.65260472,
21139,AFT JURONG PORT RD,JLN BUROH,1.3143304466,103.71846563,
64139,BEF KPE,TAMPINES RD,1.36324550037,103.906771861,
17359,BEF CLEMENTI RD,WEST COAST HIGHWAY,1.293337222,103.7662175,
84191,BLK 220 CP,BEDOK NTH AVE 3,1.32566318975,103.935337571,
25411,BEF TUAS TER,TUAS WEST DR,1.34387062081,103.638305593,
46479,BLK 774,WOODLANDS AVE 9,1.44796869795,103.798409632,
45051,DA DI GLASS,WOODLANDS RD,1.403385556,103.7560103,
21131,BEF JURONG PORT RD,JLN BUROH,1.31470833303,103.717993611,
64131,BEF KPE,TAMPINES RD,1.36302498425,103.903505514,
17351,AFT CLEMENTI RD,WEST COAST HIGHWAY,1.29358000003,103.765764444,
25419,AFT TUAS TER,TUAS WEST DR,1.34438908109,103.638376116,
46471,OPP BLK 773,WOODLANDS AVE 9,1.44796931842,103.79758821,
75469,OPP REEBONZ BLDG,TAMPINES AVENUE 11,1.36626888891,103.933158124,
16229,HAW PAR VILLA STN,WEST COAST HIGHWAY,1.28300907319,103.781599594,
12021,BEF MOONBEAM WK,HOLLAND RD,1.31907638897,103.782430556,
25381,WYN2000 LOGISTICS CTR,TUAS AVE 9,1.32556305599,103.647395833,
53329,OPP CITYCAB,SIN MING AVE,1.36153970079,103.840495499,
75461,REEBONZ BLDG,TAMPINES AVENUE 11,1.36591354267,103.933601168,
16221,OPP HAW PAR VILLA STN,WEST COAST HIGHWAY,1.28297585454,103.781184249,
12029,OPP MOONBEAM WK,HOLLAND RD,1.31958369391,103.782439211,
25389,AFT TUAS AVE 8,TUAS AVE 9,1.32595623011,103.647205361,
60251,BLK 15,ST. WILFRED RD,1.32450918973,103.861555215,
46071,BLK 137,MARSILING RD,1.43864652268,103.776799624,
43531,BLK 140,BT BATOK WEST AVE 3,1.35154868659,103.743776336,
24019,LIANG HUAT IND CPLX,JLN AHMAD IBRAHIM,1.32288721901,103.677282068,
46079,OPP BLK 137,MARSILING RD,1.43886731397,103.776917476,
43539,OPP BLK 140,BT BATOK WEST AVE 3,1.351422778,103.743368611,
52231,OPP BLK 177,TOA PAYOH CTRL,1.33430498997,103.848784239,
54079,OPP BLK 315,ANG MO KIO AVE 1,1.36389805597,103.845859167,
43029,OPP THE HILLSIDE,UPP BT TIMAH RD,1.35218580087,103.770008492,
27231,SCH OF COMM AND INFO,NANYANG DR,1.34207972362,103.679222716,
43841,BLK 324,BT BATOK ST 33,1.36195388899,103.747522778,
64629,OPP BLK 565,BUANGKOK GREEN,1.38153999997,103.888056389,
46051,BEF BKE,WOODLANDS RD,1.43897086088,103.766408882,
44519,BLK 402,CHOA CHU KANG AVE 3,1.37914758706,103.739706648,
13062,STELLAR RV,RIVER VALLEY RD,1.29476674399,103.828532682,
43021,AFT OLD JURONG RD,UPP BT TIMAH RD,1.35132007773,103.769795294,
60079,MOM SVCS CTR,JLN KOLAM AYER,1.32685601711,103.869509697,
22599,BLK 678D,JURONG WEST ST 64,1.34484038299,103.703081,
64621,BLK 565,BUANGKOK GREEN,1.38133333297,103.888215,
97051,OPP CHANGI WOMEN'S PRISON,UPP CHANGI RD NTH,1.36044412866,103.970376849,
52169,BLK 117,LOR 1 TOA PAYOH,1.34013183349,103.84465978,
41169,BEF KHEAM HOCK RD,LORNIE HIGHWAY,1.33507722199,103.820112974,
46219,JOHOR BAHRU CHECKPT,JOHOR BAHRU,1.46542681057,103.768266572,
64551,BLK 836,HOUGANG CTRL,1.36988818748,103.890334368,
21621,BLK 354,KANG CHING RD,1.33921499771,103.72205929,
63079,BLK 248,HOUGANG AVE 3,1.35978917315,103.892960177,
52161,BRADDELL STN/BLK 111,LOR 1 TOA PAYOH,1.34093830149,103.845406453,
53189,BLK 25,SIN MING RD,1.35496333303,103.836811111,
46211,JOHOR BAHRU CHECKPT,JOHOR BAHRU,1.46491732433,103.765477121,
64559,BLK 830A,HOUGANG CTRL,1.37060388902,103.890811389,
21629,BLK 334,KANG CHING RD,1.33954476977,103.722756724,
63071,OPP BLK 248,HOUGANG AVE 3,1.35978072639,103.893324649,
25561,INVISTA,TUAS STH AVE 5,1.31836,103.637711,
49089,BEF KRANJI CRES,SG KADUT DR,1.43387888897,103.748601944,
65539,BLK 224A,SUMANG LANE,1.402291,103.8937,
32111,AFT LP 93,LIM CHU KANG RD,1.39837200001,103.6996458,
25569,OPP INVISTA,TUAS STH AVE 5,1.318191,103.637247,
49081,AFT KRANJI CRES,SG KADUT DR,1.4339256972,103.748469644,
65531,BLK 226A,SUMANG LANE,1.4024,103.8936,
32119,AFT LP 96,LIM CHU KANG RD,1.39858000002,103.6998827,
45411,OPP BLK 670,CHOA CHU KANG CRES,1.40351451783,103.74767348,
12111,BEF CLEMENTI RD,ULU PANDAN RD,1.31911791076,103.772229808,
25091,AFT TUAS AVE 7,TUAS AVE 12,1.33443305603,103.645205,
80161,OPP NICOLL HIGHWAY STN,NICOLL HIGHWAY,1.30032715605,103.862454109,
83159,OPP PARKWAY EAST HOSP,JOO CHIAT PL,1.31480354064,103.90947767,
96401,HONEYWELL BLDG,CHANGI BUSINESS PK CTRL 1,1.33678578456,103.965996717,
70039,ALJUNIED PK,ALJUNIED RD,1.32930256265,103.879755737,
71291,THE LEO,KAKI BT RD 3,1.33709007875,103.9037475,
45419,BLK 669,CHOA CHU KANG CRES,1.403117778,103.7484242,
12119,POLICE KINS TRG CAMP,ULU PANDAN RD,1.31964598193,103.772792663,
25099,OPTO-PHARM,TUAS AVE 12,1.33392910725,103.644949334,
44019,THE LINEAR,UPP BT TIMAH RD,1.37651095528,103.762529953,
65389,OPP PUNGGOL SEC SCH,EDGEFIELD PLAINS,1.402257,103.910072,
70031,OPP ALJUNIED PK,ALJUNIED RD,1.32926707326,103.879410878,
46679,OPP 888 PLAZA,WOODLANDS DR 50,1.43677694401,103.794850556,
42319,BURGUNDY HILL,BT BATOK EAST AVE 3,1.33915373901,103.760438413,
26059,PAXOCEAN,TUAS CRES,1.31672777803,103.640838889,
82131,OPP MARANATHA HALL,DUNMAN RD,1.30955979608,103.900348891,
43151,OPP GLENDALE PK CONDO,HILLVIEW AVE,1.36363608446,103.764891012,
46671,BEF 888 PLAZA,WOODLANDS DR 50,1.43689166982,103.794622343,
42311,OPP BURGUNDY HILL,BT BATOK EAST AVE 3,1.33865749997,103.760280556,
26051,BLASTING ABRASIVES,TUAS CRES,1.316385,103.641295,
17191,NUS HIGH SCH,CLEMENTI RD,1.305669444,103.7698914,
43159,BEF GLENDALE PK CONDO,HILLVIEW AVE,1.36439838852,103.765179479,
10179,TIONG BAHRU PK,TIONG BAHRU RD,1.28722333303,103.823958333,
45329,OPP YEW TEE STN,CHOA CHU KANG DR,1.39743803967,103.747865074,
53369,OPP BLK 454,SIN MING AVE,1.35947344252,103.830145597,
46501,OPP MARSILING PK,WOODLANDS CTR RD,1.43796940272,103.77118913,
71031,OPP GORDON WAREHSE BLDG,AIRPORT RD,1.33913918063,103.896807461,
10171,OPP TIONG BAHRU PK,TIONG BAHRU RD,1.28736808047,103.823460049,
45321,YEW TEE STN,CHOA CHU KANG DR,1.39740269682,103.747554891,
65521,WATERWOODS,PUNGGOL EAST,1.39031766667,103.912942667,
53361,BLK 454,SIN MING AVE,1.35929833297,103.830320833,
46509,MARSILING PK,WOODLANDS CTR RD,1.43804390195,103.770964323,
84391,BLK 534,BEDOK NTH ST 3,1.33274999618,103.924476553,
21711,BET BLKS 523/525,CORPORATION RD,1.34699884211,103.715762816,
64311,BLK 344,HOUGANG AVE 7,1.37014334917,103.900232007,
68101,ROLLS ROYCE PTE LTD,SELETAR AEROSPACE DR,1.40378584521,103.863447101,
17171,CLEMENTI STN EXIT A,C'WEALTH AVE WEST,1.31497399269,103.765026983,
21241,OPP BLK 213,BOON LAY AVE,1.34973665191,103.712354253,
81149,THE SUNNY SPRING CONDO,GUILLEMARD RD,1.31212569246,103.889660287,
21719,OPP BLK 529,CORPORATION RD,1.34779474568,103.715072974,
64319,OPP BLK 344,HOUGANG AVE 7,1.36984558381,103.900376166,
41049,OPP CORONATION PLAZA,DUNEARN RD,1.32469500003,103.8102625,
17179,CLEMENTI STN EXIT B,C'WEALTH AVE WEST,1.31528191561,103.765360005,
65381,PUNGGOL SEC SCH,EDGEFIELD PLAINS,1.402068,103.909767,
67231,RIVERVALE PR SCH,RIVERVALE DR,1.39322205615,103.903956643,
21249,BLK 213,BOON LAY AVE,1.34958421982,103.712493181,
93039,LAGUNA PK,MARINE PARADE RD,1.30958474833,103.929541542,
75241,OPP TEMASEK POLY WEST G,TAMPINES AVE 1,1.3484480301,103.929802197,
56269,BEF ANG MO KIO AVENUE 2,ANG MO KIO AVE 1,1.36741835426,103.832334032,
42171,SIGNATURE PK CONDO,JLN JURONG KECHIL,1.34261833302,103.770263611,
98141,GE AIRCRAFT ENGINES,LOYANG WAY,1.37600551743,103.97412167,
84009,BEDOK INT,BEDOK NTH DR,1.32453874317,103.929038185,
75249,TEMASEK POLY WEST G,TAMPINES AVE 1,1.34791499672,103.930170101,
59759,THE SHAUGHNESSY,YISHUN AVE 1,1.41755035689,103.846311,
42179,AFT CHUN TIN RD,JLN JURONG KECHIL,1.341978333,103.771008056,
80169,NICOLL HIGHWAY STN,NICOLL HIGHWAY,1.30070547634,103.863360133,
70109,GULAB BLDG,MACPHERSON RD,1.32946242383,103.874037266,
81011,AFT ALJUNIED STN,SIMS AVE,1.31532318661,103.883351733,
21391,RIVER VALLEY HIGH SCH,BOON LAY AVE,1.34485064222,103.708479361,
45259,BLK 523,CHOA CHU KANG WAY,1.39170172992,103.74054218,
54629,OPP BLK 223,ANG MO KIO AVE 1,1.36558806965,103.83801666,
09111,OPP FOUR SEASONS HOTEL,ORCHARD BLVD,1.30453752623,103.829145296,
70101,BEF JLN WANGI,MACPHERSON RD,1.32969965013,103.873952968,
21399,OPP RIVER VALLEY HIGH SCH,BOON LAY AVE,1.34481407959,103.708059851,
45251,OPP KRANJI SEC SCH,CHOA CHU KANG WAY,1.39132771354,103.740065518,
80011,AFT PADANG JERINGAU,KALLANG RD,1.30972720803,103.867378287,
84629,BLK 716,BEDOK RESERVOIR RD,1.33815749251,103.925378727,
58221,BLK 339 CP,SEMBAWANG WAY,1.4485926477,103.81706578,
70361,BEF GENTING LK,GENTING LANE,1.32859972197,103.873462222,
96271,OPP GLOBAL LOGISTICS CTR,XILIN AVE,1.32913596797,103.963662588,
54219,OPP MAYFLOWER SEC SCH,ANG MO KIO AVE 3,1.36880777071,103.836793959,
44699,BLK 457,SEGAR RD,1.38805300467,103.771543449,
48111,AFT MANDAI RD,MANDAI LAKE RD,1.40944188013,103.779663462,
44129,OPP BLK 113,CHOA CHU KANG WAY,1.37741713631,103.750926972,
84621,OPP BLK 716,BEDOK RESERVOIR RD,1.33831497805,103.924920459,
58229,BLK 358A CP,SEMBAWANG WAY,1.44875084069,103.816805921,
99031,OPP MARANATHA B-P CH,LOYANG AVE,1.38790615443,103.981778079,
54211,MAYFLOWER SEC SCH,ANG MO KIO AVE 3,1.36861222198,103.836348333,
44691,BLK 485,SEGAR RD,1.38826258051,103.771464649,
48119,BEF MANDAI RD,MANDAI LAKE RD,1.40961851673,103.779290914,
44121,BLK 113,CHOA CHU KANG WAY,1.37769846228,103.750935525,
65449,BLK 315B,SUMANG WALK,1.40804081421,103.895931212,
10519,BLK 4,DELTA RD,1.2917230308,103.826109494,
96421,OPP CHANGI LODGE 2,TANAH MERAH COAST RD,1.313621111,103.99655,
95189,EXPEDITORS,ALPS AVE,1.37874470732,104.001472478,
15189,ASCENT,SCIENCE PK DR,1.29079779478,103.785502558,
14071,KEPPEL WORKSHOP,KEPPEL RD,1.27220342412,103.833902586,
95181,MENLO WORLDWIDE,ALPS AVE,1.37700618973,104.001898405,
71189,PAYA LEBAR AIR BASE,AIRPORT RD,1.34494057674,103.899094575,
84631,OPP WATERFRONT WAVES,BEDOK RESERVOIR RD,1.33879275234,103.92948246,
13089,OPP ST. THOMAS WK,RIVER VALLEY RD,1.29575111097,103.836041111,
21409,BLK 191,BOON LAY DR,1.34338969264,103.712070596,
67461,AFT SENGKANG EAST AVE,SENGKANG EAST RD,1.38575273465,103.891215287,
49249,AFT NEO TIEW RD,NEO TIEW CRES,1.43705520733,103.725467761,
45389,BLK 619,CHOA CHU KANG NTH 7,1.4006380436,103.747381765,
53169,BLK 254,MARYMOUNT RD,1.36213468685,103.842487879,
13081,ST. THOMAS WK,RIVER VALLEY RD,1.29591138901,103.836242778,
68031,JLN KAYU SHOPHOUSE,JLN KAYU,1.39705024252,103.873072985,
54501,OPP AMK IND PK 2,ANG MO KIO AVE 5,1.37787138899,103.862663056,
78259,OPP LIGHTHOUSE,JLN LOYANG BESAR,1.37802115263,103.959365847,
44231,ZHENGHUA PR SCH,BT PANJANG RD,1.37916686797,103.769334854,
99091,BEF TURNHOUSE RD,NETHERAVON RD,1.390966343,103.9797693,
70211,BLK 90,PIPIT RD,1.32362166703,103.886961667,
54509,AFT BLK 5000,ANG MO KIO AVE 5,1.37758835824,103.862570498,
64061,OPP SERANGOON SEC SCH,UPP S'GOON RD,1.375578863,103.901119,
44239,OPP ZHENGHUA PR SCH,BT PANJANG RD,1.37846111099,103.769830833,
49101,OPP ORDINANCE SUPPLY BASE,KRANJI RD,1.43019265139,103.755846339,
90059,S'PORE SWIM CLUB,TG RHU RD,1.297578611,103.8791081,
95909,AFT SOMAPAH RD,UPP CHANGI RD EAST,1.33849391556,103.960499071,
76349,DUNMAN SEC SCH,TAMPINES AVE 9,1.36038513673,103.955565691,
44349,BET BLKS 443A/443B,FAJAR RD,1.38133303352,103.769328097,
34031,AFT LIM CHU KANG LANE 6,LIM CHU KANG RD,1.43766605334,103.707956509,
67579,BEF JLN KAYU,SENGKANG WEST WAY,1.394836197,103.873468637,
59159,OPP YISHUN STN EXIT B,YISHUN AVE 5,1.43055466221,103.834670688,
76341,BLK 464,TAMPINES AVE 9,1.35976305104,103.955350065,
44341,BLK 401A CP,FAJAR RD,1.38117029722,103.76917731,
84539,BEDOK NTH STN EXIT B,BEDOK NTH RD,1.33503421844,103.918517515,
01112,OPP BUGIS JUNCTION,VICTORIA ST,1.30009212839,103.855200271,
67571,AFT LOR TANGGAM,SENGKANG WEST WAY,1.39515796674,103.873919249,
14219,OPP BLK 114,DEPOT RD,1.28218647937,103.806849613,
91059,KATONG PK TWRS,MOUNTBATTEN RD,1.30052638901,103.888313333,
48061,BEF MANDAI AVE,MANDAI RD,1.41583154712,103.803851518,
20289,THE JAPANESE SEC SCH,WEST COAST HIGHWAY,1.31248801817,103.755034156,
04149,GRAND PK CITY HALL,HILL ST,1.292761324,103.849837413,
28539,BLK 538,JURONG WEST AVE 1,1.34975477387,103.715423934,
10201,OPP REDHILL STN,TIONG BAHRU RD,1.28928144533,103.816628547,
14211,ISS INTL SCH,DEPOT RD,1.28161168409,103.805218775,
91051,OPP SANTA FE MANSIONS,MOUNTBATTEN RD,1.30046470843,103.889469224,
48069,AFT MANDAI AVE,MANDAI RD,1.41601156057,103.80203474,
05419,THE AMARA,TG PAGAR RD,1.27470669456,103.843186838,
58311,BLK 354 CP,SEMBAWANG DR,1.45019795427,103.818104594,
04142,ARMENIAN CH,HILL ST,1.29309826447,103.849659945,
04143,STAMFORD CT,HILL ST,1.29411640848,103.850206069,
14189,AFT ALEXANDRA RD,TELOK BLANGAH RD,1.27269303341,103.803983632,
85091,TANAH MERAH STN EXIT B,NEW UPP CHANGI RD,1.32754912682,103.946361198,
54071,BLK 310C,ANG MO KIO AVE 1,1.36433664908,103.844906724,
62239,OPP S'PORE GIRLS' HME,HOUGANG AVE 3,1.34763066656,103.889988979,
83279,AFT CARMEN ST,FIDELIO ST,1.31883083393,103.925105308,
10191,BLK 78,TIONG BAHRU RD,1.2886002602,103.819031217,
76291,ANGSANA PR SCH,TAMPINES ST 22,1.34883304413,103.951207608,
63329,OPP BLK 627,HOUGANG AVE 2,1.36862870084,103.88200848,
62231,BEF S'PORE GIRLS' HME,HOUGANG AVE 3,1.34771728071,103.890293132,
60071,KOLAM AYER IND EST,JLN KOLAM AYER,1.32719924783,103.870282173,
65411,HORIZON PR SCH,EDGEFIELD PLAINS,1.39944781445,103.91384913,
10199,DELTA SWIM CPLX,TIONG BAHRU RD,1.28875723331,103.819366187,
82221,BLK 3A,JLN TURI,1.31760511656,103.899007056,
41151,AFT SIME RD,LORNIE RD,1.33799972902,103.819317956,
65559,OPPOSITE BLK 227A,PUNGGOL FIELD,1.404046,103.8925,
34039,BEF LIM CHU KANG LANE 6,LIM CHU KANG RD,1.43659170251,103.708117532,
67421,CHENG LIM STN EXIT B,ANCHORVALE ST,1.39616692484,103.893767243,
44791,WEST VIEW PR SCH,SENJA RD,1.38372439268,103.760688782,
41159,AFT LORNIE WK,LORNIE RD,1.33870170003,103.8198945,
81211,GEYLANG POLYCLINIC,GEYLANG EAST CTRL,1.31904666372,103.886667508,
47131,FUJI OIL S'PORE,SENOKO RD,1.46664224304,103.802224363,
18171,BEF WEYHILL CL,PORTSDOWN RD,1.29905478617,103.794129104,
40201,CHELSEA GDNS CONDO,STEVENS RD,1.31358972201,103.827430556,
44499,BLK 429A CP,CHOA CHU KANG AVE 4,1.38320160539,103.74089358,
18179,OPP WEYHILL CL,PORTSDOWN RD,1.29988107544,103.793045476,
40209,NOVOTEL MERCURE @ STEVENS,STEVENS RD,1.31388805601,103.827387778,
67311,BLK 330,ANCHORVALE ST,1.39695849054,103.889802469,
46859,BLK 608A,WOODLANDS RING RD,1.43620258341,103.797395935,
21531,CLARIANT S'PORE,THIRD CHIN BEE RD,1.33187576099,103.716344833,
59571,OPP NORTHBROOKS SEC SCH,YISHUN RING RD,1.42072559126,103.843733307,
54031,OPP AL-MUTTAQIN MQUE,ANG MO KIO AVE 6,1.37008641041,103.845341118,
50261,KENTISH LODGE,RANGOON RD,1.31608827183,103.853223324,
11131,QUEENS CONDO,C'WEALTH AVE,1.29288499888,103.807066944,
15109,LP 30,STH BUONA VISTA RD,1.28591970871,103.785810661,
61039,WOODLEIGH STN EXIT A,UPP S'GOON RD,1.33845332842,103.870848818,
59579,BLK 456,YISHUN RING RD,1.420294,103.843953,
03031,RAFFLES PL STN EXIT F,ROBINSON RD,1.28207492208,103.850860749,
65419,OPP HORIZON PR SCH,EDGEFIELD PLAINS,1.39946209125,103.913953826,
24571,SENG HENG ENGRG,JOO KOON CIRCLE,1.3236755585,103.669067502,
15101,OPP LP 31,STH BUONA VISTA RD,1.28617611098,103.785620833,
66311,BLK 141A,S'GOON NTH AVE 1,1.3676647074,103.874291048,
28409,BLK 454,JURONG WEST AVE 1,1.35081149362,103.717937691,
24379,OPP ASIA IND GASES,GUL RD,1.30366277967,103.665884347,
54399,BEF ANG MO KIO STN EXIT B,ANG MO KIO AVE 8,1.37137302301,103.848661116,
66319,BET BLKS 142/148,S'GOON NTH AVE 1,1.36821833818,103.873917621,
29139,OPP FOH FOH PTE LTD,PANDAN AVE,1.30295846509,103.751374483,
28401,BLK 502,JURONG WEST AVE 1,1.35065455137,103.718614015,
78219,OPP BLK 204,PASIR RIS ST 21,1.36725694473,103.963278185,
62129,BLK 403,UPP S'GOON RD,1.34698958928,103.872054885,
47539,OPP WOODGROVE SEC SCH,WOODLANDS AVE 6,1.42870555202,103.797662757,
78101,OPP DOWNTOWN EAST,PASIR RIS DR 3,1.37506644392,103.954048017,
44161,AFT BT BATOK WEST AVE 5,BT BATOK RD,1.37071120082,103.74995297,
18081,BLK 55,AYER RAJAH CRES,1.29478519265,103.787337542,
47829,SUMITOMO BAKELITE S'PORE,ADMIRALTY RD WEST,1.4605463191,103.806173889,
01329,BLK 8,NTH BRIDGE RD,1.30495670239,103.863630285,
18089,S'PORE POST,AYER RAJAH CRES,1.29480675924,103.787573577,
40339,BLK 448B,BUKIT BATOK WEST AVENUE 9,1.35347432348,103.740876521,
47821,OPP SUMITOMO BAKELITE S'PORE,ADMIRALTY RD WEST,1.46077717684,103.805829276,
66139,OPP TRINITY METH CH,S'GOON GDN WAY,1.36357778856,103.869291111,
07221,SRI VADAPATHIRA K TP,S'GOON RD,1.314966,103.857819,
28391,BLK 501,JURONG WEST ST 51,1.34978093237,103.71937166,
31009,CHOA CHU KANG RD END,OLD CHOA CHU KANG RD,1.3717437449,103.684265614,
70321,AFT KALLANG WAY 1,KALLANG WAY,1.3224798219,103.876740932,
28299,BLK 253,JURONG TOWN HALL RD,1.34438323068,103.736670272,
47641,BLK 681A,WOODLANDS DR 62,1.4392314337,103.803728608,
66131,AFT TRINITY METH CH,S'GOON GDN WAY,1.3634669815,103.870192052,
61031,WOODLEIGH STN EXIT B,UPP S'GOON RD,1.33836472249,103.870449673,
28399,BLK 458,JURONG WEST ST 51,1.34974947213,103.719648211,
34059,YISHUN DAIRY FARM,LIM CHU KANG RD,1.44234338763,103.707868961,
77349,BLK 569,PASIR RIS ST 51,1.37000783676,103.948742379,
47649,OPP BLK 681B,WOODLANDS DR 62,1.43909453193,103.803676,
50191,BEF BALESTIER PLAZA,BALESTIER RD,1.32604500003,103.849023889,
22551,BLK 657,BOON LAY WAY,1.33498204269,103.700656162,
45069,AFT MANDAI EST,WOODLANDS RD,1.40693907797,103.756267739,
50199,OPP SHAW PLAZA,BALESTIER RD,1.32496824756,103.850508928,
84379,OPP BLK 546,BEDOK NTH AVE 1,1.33041495637,103.926455039,
28241,OPP JURONG EAST LIB,JURONG TOWN HALL RD,1.33175858461,103.739574859,
55129,BLK 604,ANG MO KIO AVE 5,1.37955302002,103.835499388,
14521,VILLAGE HOTEL,ARTILLERY AVE,1.256432,103.820911,
48099,OPP SCDF NEE SOON CAMP,MANDAI RD,1.4029276207,103.81200116,
44909,BLK 184,BT PANJANG RD,1.37998945869,103.762258369,
28249,JURONG EAST LIB,JURONG TOWN HALL RD,1.332605,103.739045,
55121,OPP BLK 604,ANG MO KIO AVE 5,1.37943138902,103.835197778,
11009,GHIM MOH TER,GHIM MOH RD,1.3110673549,103.789322376,
81089,ALJUNIED STN,ALJUNIED RD,1.31628194303,103.882022436,
47011,BEF W'LANDS WATERFRONT PK,ADMIRALTY RD,1.45076766255,103.77863124,
24289,OPP KEPPEL T&T,GUL CIRCLE,1.31240457505,103.674858525,
23061,AFT KIAN TECK RD,UPP JURONG RD,1.32952777802,103.686522222,
28081,BLK 112,BOON LAY WAY,1.33950830793,103.736647647,
80141,OPP S.A. DEAF,MOUNTBATTEN RD,1.30711835522,103.879893732,
31179,AFT JLN BERSERI,OLD CHOA CHU KANG RD,1.37234403223,103.703550819,
56051,OPP TAGORE RD,UPP THOMSON RD,1.38249472963,103.825763955,
66221,OPP PORTCHESTER AVE,TAVISTOCK AVE,1.36834972198,103.862626389,
23069,BEF KIAN TECK RD,UPP JURONG RD,1.32989950512,103.685820191,
28089,BEF YUHUA CC,BOON LAY WAY,1.34016358625,103.736346388,
11171,OPP BLK 7B,C'WEALTH AVE,1.30535666699,103.794797222,
06151,HOTEL MIRAMAR,HAVELOCK RD,1.28870976841,103.83737277,
65059,ST. ANNE'S CH,PUNGGOL RD,1.39308440833,103.901293552,
66041,BLK 230,BOUNDARY RD,1.35572303063,103.869721945,
23489,OPP MOLEX,INTL RD,1.32759688195,103.680488643,
06159,OPP HOTEL MIRAMAR,HAVELOCK RD,1.28909385421,103.836879404,
77129,PASIR RIS PK,PASIR RIS RD,1.38396304779,103.943746276,
34021,OPP LIM CHU KANG LANE 5,LIM CHU KANG RD,1.43518649813,103.708047609,
10051,BLK 149,JLN BT MERAH,1.27741163533,103.832144109,
23481,MOLEX,INTL RD,1.32791691676,103.681746694,
07319,AFT ALLENBY RD,JLN BESAR,1.310388333,103.858706667,
43239,THE PETALS CONDO,HILLVIEW AVE,1.35308576389,103.760028378,
93109,BEF FRANKEL PL,FRANKEL AVE,1.31278666699,103.919986389,
84401,OPP BLK 550,BEDOK NTH ST 3,1.33316500001,103.926981111,
50991,BLK 82,WHAMPOA DR,1.32337986006,103.856261453,
11349,OPP GARLICK VILLE,SIXTH AVE,1.32566611098,103.793073889,
43231,OPP THE PETALS CONDO,HILLVIEW AVE,1.35393625714,103.760063042,
51021,OLD POLICE ACADEMY,THOMSON RD,1.330411111,103.8391331,
83229,BEF CARLTON AVE,SIGLAP DR,1.3166125911,103.920836451,
23311,KEPPEL SHIPYARD,BENOI RD,1.30178638898,103.677455556,
59201,OPP CHONGFU PR SCH,YISHUN AVE 6,1.43871588445,103.840352196,
55011,OPP THE CALROSE,YIO CHU KANG RD,1.38226165655,103.83570435,
64099,HOUGANG SEC SCH,HOUGANG ST 93,1.377877,103.8815677,
51029,OPP OLD POLICE ACADEMY,THOMSON RD,1.33025496841,103.839713398,
96331,PREMIER,CHANGI STH AVE 2,1.33124389067,103.967618862,
67629,BLK 557,BUANGKOK DR,1.38027975054,103.890604998,
59209,BLK 272,YISHUN AVE 6,1.43856611102,103.840211667,
55019,THE CALROSE,YIO CHU KANG RD,1.38228305598,103.836169444,
64471,BLK 917,HOUGANG AVE 9,1.37454805599,103.883967778,
28661,OPP JURONG EAST WAREHSE,TOH GUAN RD EAST,1.33665522767,103.749519996,
50049,OPP NOVENA LODGE,THOMSON RD,1.3235410865,103.841893269,
92181,112 KATONG,JOO CHIAT RD,1.30528972611,103.905349979,
