0,02099,MARINA CTR TER,RAFFLES BLVD,
0,02101,AFT S'PORE FLYER,RAFFLES AVE,
0,02051,THE FLOAT @ MARINA BAY,RAFFLES AVE,
0,02061,THE ESPLANADE,RAFFLES AVE,
0,04167,CITY HALL STN EXIT B,NTH BRIDGE RD,
0,04249,OPP THE TREASURY,NTH BRIDGE RD,
0,05029,BOAT QUAY,STH BRIDGE RD,
0,04222,CLARKE QUAY STN EXIT E,EU TONG SEN ST,
0,04211,CLARKE QUAY,RIVER VALLEY RD,
0,04331,BEF FORT CANNING STN,RIVER VALLEY RD,
0,13109,UE SQ/BEF MOHD SULTAN RD,RIVER VALLEY RD,
0,13211,AFT UNITY ST,MOHD SULTAN RD,
0,06151,HOTEL MIRAMAR,HAVELOCK RD,
0,06141,HOLIDAY INN ATRIUM,HAVELOCK RD,
0,06131,THE BOYS' BRIGADE HQ,ZION RD,
0,13121,OPP GREAT WORLD CITY,ZION RD,
0,13141,AFT ZION FULL GOSPEL CH,HOOT KIAM RD,
0,13191,BEF ORCHARD BLVD,PATERSON RD,
0,09048,ORCHARD STN/LUCKY PLAZA,ORCHARD RD,
0,09038,OPP SOMERSET STN,ORCHARD RD,
0,08138,CONCORDE HOTEL S'PORE,ORCHARD RD,
0,08057,DHOBY GHAUT STN,ORCHARD RD,
0,08079,SCH OF THE ARTS,PRINSEP ST,
0,07011,PEACE CTR,SELEGIE RD,
0,07021,SELEGIE CTR,SELEGIE RD,
0,40011,LITTLE INDIA STN EXIT A,BT TIMAH RD,
0,41119,OPP LUTHERAN TWRS,FARRER RD,
0,41109,OPP ST. MARGARET'S SEC SCH,FARRER RD,
0,11119,FARRER RD STN EXIT A,FARRER RD,
0,11109,SPANISH VILLAGE,FARRER RD,
0,11099,OPP LEEDON GREEN,FARRER RD,
0,11231,AFT ESTORIL MANSIONS,HOLLAND RD,
0,11261,HOLLAND VILLAGE,HOLLAND RD,
0,17249,BLK 355,CLEMENTI AVE 2,
0,17161,BLK 455,C'WEALTH AVE WEST,
0,17171,CLEMENTI STN EXIT A,C'WEALTH AVE WEST,
0,17181,OPP BLK 317,C'WEALTH AVE WEST,
0,20101,NAN HUA PR SCH,C'WEALTH AVE WEST,
0,28311,BLK 209,JURONG EAST CTRL,
0,28321,BLK 239,JURONG EAST AVE 1,
0,28331,BLK 229,JURONG EAST AVE 1,
0,28451,PARC OASIS,JURONG EAST AVE 1,
0,28461,BLK 347,JURONG EAST AVE 1,
0,28491,OPP JURONG POLYCLINIC,JURONG EAST AVE 1,
0,28501,BLK 490,JURONG WEST AVE 1,
0,28511,BLK 463,JURONG WEST AVE 1,
0,28521,BLK 457,JURONG WEST AVE 1,
0,28401,BLK 502,JURONG WEST AVE 1,
0,28531,BLK 536,JURONG WEST AVE 1,
0,21249,BLK 213,BOON LAY AVE,
0,21429,BLK 185,BOON LAY AVE,
0,21391,RIVER VALLEY HIGH SCH,BOON LAY AVE,
0,21369,OPP BLK 695,JLN BOON LAY,
0,22491,BLK 662D,JURONG WEST ST 64,
0,22501,BLK 662A,JURONG WEST ST 63,
0,22511,BLK 658C,JURONG WEST ST 63,
0,22531,OPP JURONG WEST PR SCH,JURONG WEST ST 61,
0,22231,BLK 639,JURONG WEST ST 61,
0,22359,BLK 717,JURONG WEST AVE 4,
0,27331,WEST GROVE PR SCH,JURONG WEST ST 72,
0,27341,BLK 729,JURONG WEST ST 72,
0,27351,BLK 715,JURONG WEST AVE 5,
0,27361,BLK 710,JURONG WEST AVE 5,
0,27271,BLK 962,JURONG WEST ST 91,
0,27131,BLK 932,JURONG WEST ST 91,
0,27141,BLK 920,JURONG WEST ST 91,
0,27159,BLK 924,JURONG WEST ST 92,
