0,22009,BOON LAY INT,JURONG WEST CTRL 3,
0,21361,BLK 695,JLN BOON LAY,
0,21399,OPP RIVER VALLEY HIGH SCH,BOON LAY AVE,
0,21421,BLK 176,BOON LAY AVE,
0,21241,OPP BLK 213,BOON LAY AVE,
0,43349,OPP PRINCESS E PR SCH,BT BATOK WEST AVE 3,
0,43539,OPP BLK 140,BT BATOK WEST AVE 3,
0,43409,OPP BLK 127,BT BATOK WEST AVE 3,
0,43411,OPP BLK 628,BT BATOK CTRL,
0,43179,BLK 231,BT BATOK EAST AVE 3,
0,43189,BLK 283,BT BATOK EAST AVE 3,
0,43199,CH OF ST. MARY,BT BATOK EAST AVE 6,
0,42189,THE HILLFORD,JLN JURONG KECHIL,
0,42179,AFT CHUN TIN RD,JLN JURONG KECHIL,
0,42169,OPP BLK 19,JLN JURONG KECHIL,
0,42159,OPP BEAUTY WORLD STN,JLN JURONG KECHIL,
0,13019,S'PORE BOTANIC GDNS,NAPIER RD,
0,09159,AFT TOMLINSON RD,TANGLIN RD,
0,09169,DELFI ORCHARD,ORCHARD RD,
0,09179,ROYAL THAI EMBASSY,ORCHARD RD,
0,09047,ORCHARD STN/TANG PLAZA,ORCHARD RD,
0,09037,OPP MANDARIN ORCHARD,ORCHARD RD,
0,08138,CONCORDE HOTEL S'PORE,ORCHARD RD,
0,08057,DHOBY GHAUT STN,ORCHARD RD,
0,08069,BENCOOLEN STN EXIT B,BRAS BASAH RD,
0,04167,CITY HALL STN EXIT B,NTH BRIDGE RD,
0,04249,OPP THE TREASURY,NTH BRIDGE RD,
0,05029,BOAT QUAY,STH BRIDGE RD,
0,05131,OPP HONG LIM CPLX,UPP CROSS ST,
0,06171,OPP STATE CT,UPP CROSS ST,
0,06031,OPP BLK 13,CHIN SWEE RD,
0,06029,OUTRAM PK STN,OUTRAM RD,
0,10011,BEF NEIL RD,NEW BRIDGE RD,
0,10499,KAMPONG BAHRU TER,SPOONER RD,
1,10499,KAMPONG BAHRU TER,SPOONER RD,
1,10017,AFT HOSP DR,EU TONG SEN ST,
1,06011,OPP OUTRAM PK STN,OUTRAM RD,
1,06039,BLK 8,CHIN SWEE RD,
1,06189,CTRL SQ,HAVELOCK RD,
1,05023,OPP HONG LIM PK,EU TONG SEN ST,
1,04222,CLARKE QUAY STN EXIT E,EU TONG SEN ST,
1,04223,OLD HILL ST POLICE STN,HILL ST,
1,04143,STAMFORD CT,HILL ST,
1,04121,SMU,STAMFORD RD,
1,08041,YMCA,ORCHARD RD,
1,08031,DHOBY GHAUT STN,PENANG RD,
1,08111,WINSLAND HSE,PENANG RD,
1,08121,SOMERSET STN,SOMERSET RD,
1,09059,NATL YOUTH COUNCIL,GRANGE RD,
1,09022,BEF ORCHARD STN EXIT B,ORCHARD BLVD,
1,09111,OPP FOUR SEASONS HOTEL,ORCHARD BLVD,
1,09121,BEF TOMLINSON RD,ORCHARD BLVD,
1,09131,GRANGE RESIDENCES,GRANGE RD,
1,13011,OPP S'PORE BOTANIC GDNS,NAPIER RD,
1,42151,BEAUTY WORLD STN EXIT C,JLN JURONG KECHIL,
1,42161,BLK 18,JLN JURONG KECHIL,
1,42171,SIGNATURE PK CONDO,JLN JURONG KECHIL,
1,42181,OPP THE HILLFORD,JLN JURONG KECHIL,
1,43191,BLK 288C,BT BATOK EAST AVE 6,
1,43181,KEMING PR SCH,BT BATOK EAST AVE 3,
1,43171,BLK 229,BT BATOK EAST AVE 3,
1,43419,BLK 628,BT BATOK CTRL,
1,43401,BT BATOK POLYCLINIC,BT BATOK WEST AVE 3,
1,43531,BLK 140,BT BATOK WEST AVE 3,
1,43341,PRINCESS E PR SCH,BT BATOK WEST AVE 3,
1,21249,BLK 213,BOON LAY AVE,
1,21429,BLK 185,BOON LAY AVE,
1,21391,RIVER VALLEY HIGH SCH,BOON LAY AVE,
1,21369,OPP BLK 695,JLN BOON LAY,
1,22009,BOON LAY INT,JURONG WEST CTRL 3,
